Anio,Trimestre,Empresa,NombreCorto,NombreLargo,SIC,NAICS,Activos,Inventarios,PasivoCirc,PasivoLP,PPE,CPP,Efectivo,GC,CBV,UOAD,Ventas,IGR,Deuda,CPC,GO,GVGA,Precio_Accion,mkt_capital,No_Acciones
2017,3,MEDICA SUR S.A.B DE C.V.,MEDICA.SUR,MEDICA SUR,8062,622110,5461.166,104.605,628.14,1472.371,2759.709,236.456,114.999,86.79799652,535.09198,123.0029984,805.4869995,36.87099838,1350.744995,280.2220154,682.4840088,147.3920288,4364.174,4869.6291,1.115819191
2017,4,MEDICA SUR S.A.B DE C.V.,MEDICA.SUR,MEDICA SUR,8062,622110,5603.045,133.724,705.314,1454.413,2734.715,244.197,216.696,47.68199921,556.7490234,167.3450012,843.9890137,40.30099869,1351.10498,339.2979736,676.644043,119.8950195,4561.4249,5050.8533,1.107297261
2008,2,MEGACABLE HOLDINGS S.A.B DE C.V.,MEGACABLE,MEGACABLE HOLDINGS,4899,517919,11016.31,132.502,544.116,2693.934,4647.117,509.508,1441.395,,,,,,2693.933838,220.875,,,63636.6591,25811.7307,0.405611028
2008,3,MEGACABLE HOLDINGS S.A.B DE C.V.,MEGACABLE,MEGACABLE HOLDINGS,4899,517919,11615.785,181.445,612.191,2769.839,4986.145,581.786,1473.811,596.7119751,414.5029907,556.6220093,1470.916992,46.20999908,2769.838867,177.4960022,914.2949829,499.7919922,22853.4783,13349.1154,0.584117447
2008,4,MEGACABLE HOLDINGS S.A.B DE C.V.,MEGACABLE,MEGACABLE HOLDINGS,4899,517919,12455.926,262.24,1020.793,3109.562,5232.664,975.951,1856.586,,501.3429871,434.8609924,1564.412964,50.68899918,3109.562012,167.3209991,1129.552002,628.2089844,,15786.6506,
2009,1,MEGACABLE HOLDINGS S.A.B DE C.V.,MEGACABLE,MEGACABLE HOLDINGS,4899,517919,12879.255,118.94,726.771,3381.231,5460.872,661.573,2196.415,498.5419922,559.5980225,602.3610229,1721.159058,47.64300156,3381.230957,272.8120117,1118.798096,559.2000732,,12252.8367,
2009,2,MEGACABLE HOLDINGS S.A.B DE C.V.,MEGACABLE,MEGACABLE HOLDINGS,4899,517919,13380.672,165.642,756.575,3178.931,5664.766,617.418,2434.922,,545.914978,557.3129883,1673.572021,33.34700012,3178.930908,344.6740112,1116.259033,570.3440552,,15684.5225,
2009,3,MEGACABLE HOLDINGS S.A.B DE C.V.,MEGACABLE,MEGACABLE HOLDINGS,4899,517919,14128.68,167.817,3825.301,166.8,5852.336,607.167,2780.399,,585.2139893,538.4869995,1708.389038,43.2140007,166.8000031,369.0809937,1169.9021,584.6881104,63851.4447,21776.9284,0.341056158
2009,4,MEGACABLE HOLDINGS S.A.B DE C.V.,MEGACABLE,MEGACABLE HOLDINGS,4899,517919,14229.096,144.456,3512.244,0.561,6024.212,432.841,2576.528,,602.8699951,538.5300293,1791.562012,47.06600189,0.56099999,283.3930054,1253.031982,650.1619873,25500.2847,23904.9681,0.937439263
2010,1,MEGACABLE HOLDINGS S.A.B DE C.V.,MEGACABLE,MEGACABLE HOLDINGS,4899,517919,14913.041,409.378,3886.962,0.187,6013.477,885.123,3271.852,159.2200012,608.8930054,626.8610229,1848.48999,41.02199936,0.187000006,385.4219971,1221.628906,612.7359009,24324.6515,27658.2375,1.137045581
2010,2,MEGACABLE HOLDINGS S.A.B DE C.V.,MEGACABLE,MEGACABLE HOLDINGS,4899,517919,15399.801,411.256,3908.878,0.112,6605.83,831.437,2423.114,761.8939819,613.6710205,548.6719971,1807.57605,41.94300079,0.112000003,698.2310181,1258.904053,645.2330322,,27813.526,
2010,3,MEGACABLE HOLDINGS S.A.B DE C.V.,MEGACABLE,MEGACABLE HOLDINGS,4899,517919,14989.797,295.711,950.129,2100,7062.495,821.289,1708.438,753.1469727,625.7119751,522.5360107,1891.857056,39.60400009,2100,780.9589844,1369.321045,743.6090698,,26876.0455,
2010,4,MEGACABLE HOLDINGS S.A.B DE C.V.,MEGACABLE,MEGACABLE HOLDINGS,4899,517919,15622.857,516.153,1169.152,2100,7405.417,1098.178,1687.058,382.7390137,650.5599976,495.1090088,1962.895996,31.5189991,2100,401.756012,1467.786987,817.2269897,59633.0567,27514.0876,0.461389859
2011,1,MEGACABLE HOLDINGS S.A.B DE C.V.,MEGACABLE,MEGACABLE HOLDINGS,4899,517919,16522.616,526.541,1325.82,2194.681,7768.145,1184.22,2100.736,564.8690186,619.914978,670.2680054,2043.641968,32.58399963,2194.680908,451.2909851,1373.374023,753.4590454,62339.3545,23539.521,0.377602899
2011,2,MEGACABLE HOLDINGS S.A.B DE C.V.,MEGACABLE,MEGACABLE HOLDINGS,4899,517919,17040.652,407.001,1283.963,2303.986,8138.631,1093.239,2528.851,216.8609924,595.4439697,623.4619751,2009.097046,30.19199944,2303.986084,887.6920166,1385.63501,790.19104,23128.2979,22926.4315,0.991271887
2011,3,MEGACABLE HOLDINGS S.A.B DE C.V.,MEGACABLE,MEGACABLE HOLDINGS,4899,517919,17704.449,796.041,1522.01,2294.175,8425.916,1184.303,2253.477,518.8400269,608.2800293,593.6010132,2037.557007,32.08800125,2294.175049,468.1289978,1443.956055,835.6760254,,22853.4783,
2011,4,MEGACABLE HOLDINGS S.A.B DE C.V.,MEGACABLE,MEGACABLE HOLDINGS,4899,517919,18589.593,203.667,1757.581,2389.257,9502.768,974.271,2509.659,1264.906006,663.9790039,598.026001,2164.853027,38.93000031,2389.25708,438.0570068,1566.827026,902.8480225,,25500.2847,
2012,1,MEGACABLE HOLDINGS S.A.B DE C.V.,MEGACABLE,MEGACABLE HOLDINGS,4899,517919,18810.488,0,1366.699,3401.453,9813.556,1206.473,2405.407,537.9450073,675.9379883,679.1329956,2250.068115,0,2231.6521,436.4960022,1570.935059,894.9970703,,24324.6515,
2012,2,MEGACABLE HOLDINGS S.A.B DE C.V.,MEGACABLE,MEGACABLE HOLDINGS,4899,517919,19745.49,340.222,1661.939,3571.042,10050.281,1203.006,3081.506,567.3610229,681.3200073,592.2189941,2190.962891,0,2285.1521,358.2369995,1598.743896,917.4238892,63009.4853,23128.2979,0.367060575
2012,3,MEGACABLE HOLDINGS S.A.B DE C.V.,MEGACABLE,MEGACABLE HOLDINGS,4899,517919,19922.481,199.687,3521.805,1446.132,10516.51,1275.341,2877.798,766.2990112,701.4970093,571.2700195,2257.452881,0,94.96299744,359.1390076,1686.182861,984.6858521,25770.639,25770.639,1
2012,4,MEGACABLE HOLDINGS S.A.B DE C.V.,MEGACABLE,MEGACABLE HOLDINGS,4899,517919,19639.106,204.8,3454.796,1282.011,10892.297,1173.599,2477.613,568.3729858,676.9530029,585.5139771,2278.533936,0,17.0890007,321.9360046,1693.02002,1016.067017,31896.7214,27660.4859,0.867188999
2013,1,MEGACABLE HOLDINGS S.A.B DE C.V.,MEGACABLE,MEGACABLE HOLDINGS,4899,517919,21323.888,264.619,3719.231,2209.378,11739.253,1346.419,3088.03,468.5069885,722.4180298,679.0380249,2401.366943,0,15.61400032,391.8760071,1722.328857,999.9108276,24537.9257,33484.6503,1.364608024
2013,2,MEGACABLE HOLDINGS S.A.B DE C.V.,MEGACABLE,MEGACABLE HOLDINGS,4899,517919,21463.972,183.307,3828.222,2222.385,11942.81,1517.958,3021.856,352.4429932,723.651001,704.9169922,2444.108887,0,13.57299995,1106.932983,1739.191895,1015.540894,,30263.3204,
2013,3,MEGACABLE HOLDINGS S.A.B DE C.V.,MEGACABLE,MEGACABLE HOLDINGS,4899,517919,22329.226,217.557,1985.666,4313.721,12063.243,1478.922,3635.352,449.5570068,723.8040161,704.0629883,2474.888916,0,2108.096924,1185.375977,1770.825928,1047.021973,65080.0179,36250.6989,0.557017347
2013,4,MEGACABLE HOLDINGS S.A.B DE C.V.,MEGACABLE,MEGACABLE HOLDINGS,4899,517919,21815.641,138.908,2286.787,3844.075,12393.721,1889.398,2620.897,582.617981,807.5009766,818.7620239,2747.850098,0,2175.475098,1481.80603,1929.088135,1121.587158,27660.4859,37934.3807,1.371428573
2014,1,MEGACABLE HOLDINGS S.A.B DE C.V.,MEGACABLE,MEGACABLE HOLDINGS,4899,517919,22911.835,132.826,1920.914,4991.878,12748.111,1637.492,3114.635,462.572998,760.3850098,795.2130127,2696.1521,0,2197.947021,1418.854004,1900.939087,1140.554077,33484.6503,45528.129,1.359671628
2014,2,MEGACABLE HOLDINGS S.A.B DE C.V.,MEGACABLE,MEGACABLE HOLDINGS,4899,517919,24762.04,186.138,2657.23,5390.759,13369.163,2360.282,4052.13,980.7800293,819.802002,811.4990234,2790.693115,0,2271.376953,1410,1979.194092,1159.39209,25811.7307,47125.9086,1.825755473
2014,3,MEGACABLE HOLDINGS S.A.B DE C.V.,MEGACABLE,MEGACABLE HOLDINGS,4899,517919,24666.52,140.691,2160.616,5162.657,13706.009,1903.544,3942.435,714.6350098,847.2369995,786.4710083,2880.464111,0,2240.106934,1282.48999,2093.993164,1246.756104,,54745.4275,
2014,4,MEGACABLE HOLDINGS S.A.B DE C.V.,MEGACABLE,MEGACABLE HOLDINGS,4899,517919,25245.368,131.62,2284.754,5115.861,14321.352,1379.112,3998.036,924.6799927,928.0969849,770.7219849,3136.322021,0,2229.237061,1401.001953,2365.600098,1437.503174,68739.9634,49456.9329,0.719478604
2015,1,MEGACABLE HOLDINGS S.A.B DE C.V.,MEGACABLE,MEGACABLE HOLDINGS,4899,517919,26421.043,322.568,2383.083,5226.959,14783.553,1504.29,4268.25,871.2940063,996.4019775,1111.045044,3338.822998,0,2204.427979,1447.019043,2227.777832,1231.375854,72224.6402,51339.2875,0.710827875
2015,2,MEGACABLE HOLDINGS S.A.B DE C.V.,MEGACABLE,MEGACABLE HOLDINGS,4899,517919,28250.732,326.38,3732.387,5954.726,15611.129,3213.091,4477.636,1452.06604,1374.645996,995.1740112,3707.724121,0,2666.965088,1907.625977,2712.550049,1337.904053,30263.3204,56711.3041,1.873928682
2015,3,MEGACABLE HOLDINGS S.A.B DE C.V.,MEGACABLE,MEGACABLE HOLDINGS,4899,517919,28381.06,297.562,5250.847,3855.872,16132.038,2648.19,3799.509,617.8510132,1191.949951,997.2260132,3583.111084,0,669.2709961,2139.307861,2585.88501,1393.935059,13349.1154,52828.6509,3.957464545
2015,4,MEGACABLE HOLDINGS S.A.B DE C.V.,MEGACABLE,MEGACABLE HOLDINGS,4899,517919,29329.77,465.739,4818.358,4330.977,17657.846,2458.307,2803.889,1304.767944,1238.999023,1099.251953,3927.503906,0,1044.772949,2503.73999,2828.251953,1589.25293,,55148.3347,
2016,1,MEGACABLE HOLDINGS S.A.B DE C.V.,MEGACABLE,MEGACABLE HOLDINGS,4899,517919,31516.181,912.295,7214.345,2923.871,17833.567,3446.959,4183.491,644.8640137,1237.521973,1309.886963,4059.263916,40.01699829,131.9470062,1750.687012,2749.376953,1511.85498,,61557.5351,
2016,2,MEGACABLE HOLDINGS S.A.B DE C.V.,MEGACABLE,MEGACABLE HOLDINGS,4899,517919,31391.888,692.765,7459.737,2917.378,18787.231,3241.381,2857.543,1456.767944,1399.791016,1194.412964,4222.666016,48.73400116,113.5419998,2070.508057,3028.25293,1628.461914,70383.9741,63636.6591,0.904135635
2016,3,MEGACABLE HOLDINGS S.A.B DE C.V.,MEGACABLE,MEGACABLE HOLDINGS,4899,517919,31390.771,904.675,4753.579,4805.108,19719.297,2883.165,1674.295,633.15802,1440.942017,1039.51001,4219.505859,55.30699921,2086.168945,1986.350098,3179.99585,1739.053833,36250.6989,63851.4447,1.761385205
2016,4,MEGACABLE HOLDINGS S.A.B DE C.V.,MEGACABLE,MEGACABLE HOLDINGS,4899,517919,32662.839,504.568,4871.244,4897.396,21522.095,3071.708,1153.996,2144.419922,1455.911011,1292.368042,4455.750977,49.50299835,2070.519043,2121.9021,3163.382813,1707.471802,15786.6506,59633.0567,3.777435646
2017,1,MEGACABLE HOLDINGS S.A.B DE C.V.,MEGACABLE,MEGACABLE HOLDINGS,4899,517919,33124.855,624.924,4073.686,4752.488,22228.064,3297.333,1944.128,2031.307983,1233.317017,1344.156982,4289.948242,56.64199829,2065.211182,1112.263062,2945.79126,1712.474243,12252.8367,62339.3545,5.087748741
2017,2,MEGACABLE HOLDINGS S.A.B DE C.V.,MEGACABLE,MEGACABLE HOLDINGS,4899,517919,33891.383,485.72,3317.057,6573.358,22625.575,3110.318,2258.534,437.3640137,1136.980957,1331.322021,4129.839844,91.61000061,3779.054199,1175.427002,2798.517822,1661.536865,,63009.4853,
2017,3,MEGACABLE HOLDINGS S.A.B DE C.V.,MEGACABLE,MEGACABLE HOLDINGS,4899,517919,35188.135,551.189,3441.258,6670.5,23172.019,2803.422,3049.827,1227.76001,1182.517944,1326.703979,4351.551758,98.90100098,3782.224121,1305.125977,3024.847656,1842.329712,82812.7707,65080.0179,0.785869345
2017,4,MEGACABLE HOLDINGS S.A.B DE C.V.,MEGACABLE,MEGACABLE HOLDINGS,4899,517919,36454.994,427.22,3633.905,6720.795,24384.668,2570.804,3116.701,571.3579712,1263.186035,1322.844971,4515.499023,92.25,3926.777832,1245.628052,3192.654053,1929.468018,37934.3807,68739.9634,1.81207554
2008,4,MEXICHEM S.A.B DE C.V.,MEXICHEM,MEXICHEM,2821,325211,33163.733,4008.206,13816.425,9085.105,12673.54,7864.771,4041.925,,,,,,9085.105469,5502.15332,,,9236.5,20612.9283,2.23168173
2009,1,MEXICHEM S.A.B DE C.V.,MEXICHEM,MEXICHEM,2821,325211,32407.053,3399.365,12720.73,9170.102,13258.378,5503.747,2715.257,1125.54895,5009.65918,1291.32605,7738.266113,201.2200012,9170.101563,6115.350098,6446.939941,1437.280762,14126.7,16266.4322,1.151467236
2009,2,MEXICHEM S.A.B DE C.V.,MEXICHEM,MEXICHEM,2821,325211,31472.095,2844.112,11063.97,9141.391,13578.86,4346.217,2810.419,,4450.520996,1212.727051,7183.850098,170.5740051,9141.390625,5607.932129,5971.123047,1520.602051,918.9555,27412.5604,29.83012823
2009,3,MEXICHEM S.A.B DE C.V.,MEXICHEM,MEXICHEM,2821,325211,35780.581,2934.696,10122.515,10051.553,14369.303,4977.412,5387.314,,4803.430176,1479.484985,7701.084961,131.9869995,10051.55273,6179.35791,6221.600098,1418.169922,91140,36414,0.399539171
2009,4,MEXICHEM S.A.B DE C.V.,MEXICHEM,MEXICHEM,2821,325211,40521.407,2988.151,10384.627,14177.363,14534.084,5340.08,10366.525,,5257.717773,1013.445984,8075.667969,168.4649963,14177.36328,5820.227051,7062.222168,1804.504395,79038,44964,0.568890913
2010,1,MEXICHEM S.A.B DE C.V.,MEXICHEM,MEXICHEM,2821,325211,39250.748,3811.975,10208.463,12792.898,15818.788,5493.49,4793.895,4008.912109,5102.307129,1360.600952,7999.848145,235.8959961,12792.89844,7031.25,6639.24707,1536.939941,88794,66240,0.745996351
2010,2,MEXICHEM S.A.B DE C.V.,MEXICHEM,MEXICHEM,2821,325211,42506.541,4284.949,10360.217,15019.704,16359.737,5897.089,6463.939,-3273.364014,5729.829102,1594.458984,8918.874023,268.2630005,15019.7041,7424.641113,7324.415039,1594.585938,19482.3996,60390,3.099720837
2010,3,MEXICHEM S.A.B DE C.V.,MEXICHEM,MEXICHEM,2821,325211,41993.632,4132.838,10010.048,13697.295,16847.272,5260.481,5745.873,406.1359863,6710.663086,1843.60498,10058.94434,303.7139893,13697.29492,7829.76123,8215.339844,1504.676758,1122.8193,63468,56.52556916
2010,4,MEXICHEM S.A.B DE C.V.,MEXICHEM,MEXICHEM,2821,325211,49956.857,4484.498,11647.04,15824.157,20426.573,6280.54,6604.693,417.8540039,6559.925781,852.6669922,9499.117188,290.276001,15824.15723,7579.528809,8646.450195,2086.524414,101382.75,79578,0.78492643
2011,1,MEXICHEM S.A.B DE C.V.,MEXICHEM,MEXICHEM,2821,325211,52501.451,4700.741,16536.398,11737.455,21164.643,7241.944,4091.08,334.3619995,8245.65625,1992.543945,12186.89746,326.427002,11737.45508,10191.92285,10194.35352,1948.697266,107163,80172,0.748131351
2011,2,MEXICHEM S.A.B DE C.V.,MEXICHEM,MEXICHEM,2821,325211,55349.291,6121.004,17531.216,11969.151,21214.248,8219.123,5369.27,433.5690002,7844.483887,2349.487061,12295.27246,359.4869995,11969.15137,10706.29883,9945.785156,2101.30127,105487.2,84942,0.805235138
2011,3,MEXICHEM S.A.B DE C.V.,MEXICHEM,MEXICHEM,2821,325211,58066.731,6456.679,15543.334,15680.732,22202.2,8603.194,6662.176,744.2069702,8422.966797,1767.167969,12353.21582,330.4259949,15680.73145,10593.88477,10586.04785,2163.081055,21342.8315,75870,3.554823548
2011,4,MEXICHEM S.A.B DE C.V.,MEXICHEM,MEXICHEM,2821,325211,59722.242,6657.677,15950.815,16836.01,22943.218,8289.882,7675.504,1446.057007,7207.505859,1251.474976,10807.28906,395.1730042,16836.00977,10709.41309,9555.814453,2348.308594,1118.6607,79038,70.65413132
2012,1,MEXICHEM S.A.B DE C.V.,MEXICHEM,MEXICHEM,2821,325211,64596.928,6031.8,14459.109,25365.15,22887.977,8048.366,8767.176,2849.467041,9073.135742,2116.087891,13515.08691,393.8250122,21612.38867,11464.59473,11398.99902,2325.863281,1122.8193,88794,79.08129117
2012,2,MEXICHEM S.A.B DE C.V.,MEXICHEM,MEXICHEM,2821,325211,84859.977,10094.635,19884.066,38383.858,28956.45,13615.7,6827.781,-691.0900269,11775.19434,2913.779053,17634.00391,542.6660156,31604.5625,16350.33887,14720.22461,2945.030273,102312,105487.2,1.031034483
2012,3,MEXICHEM S.A.B DE C.V.,MEXICHEM,MEXICHEM,2821,325211,85109.836,9966.541,18739.101,39484.964,29796.515,12918.544,7382.669,1644.839966,12137.05859,2946.118896,17824.86523,1971.516968,32282.54883,15888.97363,14878.74609,2741.6875,112884,112884,1
2012,4,MEXICHEM S.A.B DE C.V.,MEXICHEM,MEXICHEM,2821,325211,99733.429,9739.137,19745.179,37993.51,32199.679,11863.567,21411.114,2104.183105,9897.837891,477.2420044,14423.79004,687.7009888,28689.4707,13565.65723,13946.54785,4048.709961,23933.1675,151431,6.327244398
2013,1,MEXICHEM S.A.B DE C.V.,MEXICHEM,MEXICHEM,2821,325211,95275.361,9348.697,17890.285,36717.888,31101.045,11313.601,10962.232,1032.88501,10846.45996,1622.93396,15470.63281,663.6610107,28234.85547,13541.04395,13847.69922,3001.239258,30074.2393,139125,4.626052171
2013,2,MEXICHEM S.A.B DE C.V.,MEXICHEM,MEXICHEM,2821,325211,99799.309,9374.3,19240.109,38705.2,32352.154,11602.107,17316.806,851.7310181,11889.33691,2214.887939,16967.52734,616.9210205,29201.67188,15126.95898,14752.63965,2863.302734,1164.4052,113379,97.37074345
2013,3,MEXICHEM S.A.B DE C.V.,MEXICHEM,MEXICHEM,2821,325211,102834.705,10125.058,20606.474,37535.561,35498.891,12357.885,14528.086,4549.312988,11743.88379,2235.190918,17089.86133,359.8930054,27983.99219,16467.39453,14854.66992,3110.786133,100968,119805,1.18656406
2013,4,MEXICHEM S.A.B DE C.V.,MEXICHEM,MEXICHEM,2821,325211,102550.518,9324.15,19328.409,39342.44,35817.252,12178.87,13801.881,2672.697998,13086.15234,1277.454956,18015.50781,642.9299927,27477.25195,13297.21191,16738.05273,3651.900391,151431,112896,0.745527666
2014,1,MEXICHEM S.A.B DE C.V.,MEXICHEM,MEXICHEM,2821,325211,108909.46,9955.626,20266.592,40355.303,42526.858,12950.917,13450.586,2284.156982,12885.90234,1332.223022,17369.52148,422.4729919,27881.96875,16072.67969,16037.29883,3151.396484,139125,97020,0.697358491
2014,2,MEXICHEM S.A.B DE C.V.,MEXICHEM,MEXICHEM,2821,325211,111382.153,10599.96,22192.46,39743.341,43181.543,13974.37,13567.958,1421.758057,13596.94824,2039.911987,18804.27539,691.3709717,27719.3125,17473.40039,16764.36328,3167.415039,45824.799,112728,2.459978057
2014,3,MEXICHEM S.A.B DE C.V.,MEXICHEM,MEXICHEM,2821,325211,120839.822,10982.043,24451.125,45004.667,46339.119,16549.885,12095.73,966.2369995,15524.2168,1475.078979,20638.85156,705.7819824,33121.52734,18080.12891,19163.77344,3639.556641,1164.4052,117558,100.9597003
2014,4,MEXICHEM S.A.B DE C.V.,MEXICHEM,MEXICHEM,2821,325211,128579.475,11422.697,26764.748,50394.12,54960.333,16654.45,9128.577,2956.053955,19772.48633,1093.07605,25447.30469,1053.852051,34869.26953,16624.16992,24354.22852,4581.742188,102123,94101,0.921447666
2015,1,MEXICHEM S.A.B DE C.V.,MEXICHEM,MEXICHEM,2821,325211,127041.274,10968.129,25099.208,50031.207,56330.282,15693.396,6162.212,1632.005005,16395.26172,1374.265991,21982.6875,794.2969971,35883.95313,17876.45508,20608.42188,4213.160156,116844,83664,0.716031632
2015,2,MEXICHEM S.A.B DE C.V.,MEXICHEM,MEXICHEM,2821,325211,135274.334,11207.963,27585.211,52325.661,59884.601,17680.591,9458.954,2867.726074,17460.07813,2749.393066,24393.62109,893.5579834,36890.10547,17913.28125,21644.22852,4184.150391,113379,95319,0.840711243
2015,3,MEXICHEM S.A.B DE C.V.,MEXICHEM,MEXICHEM,2821,325211,145935.672,11487.851,29097.142,55483.106,67244.53,19161.275,9184.696,3793.677002,20978.7832,2722.396973,28897.25977,1071.821045,39310.95313,18248.2832,26174.86328,5196.080078,32960.9285,87171,2.644676712
2015,4,MEXICHEM S.A.B DE C.V.,MEXICHEM,MEXICHEM,2821,325211,145935.672,11487.851,29097.142,55483.106,67244.53,19161.275,9184.696,0,0,0,0,0,39310.95313,18248.2832,0,0,1871.3655,80850,43.20374614
2016,1,MEXICHEM S.A.B DE C.V.,MEXICHEM,MEXICHEM,2821,325211,152383.061,11390.279,31542.521,55348.317,74200.614,21371.053,10108.845,1885.968994,15565.40723,1883.520996,21759.69531,812.8109741,39300.37891,16718.49414,19876.17383,4310.766602,2120.8809,88893,41.91324463
2016,2,MEXICHEM S.A.B DE C.V.,MEXICHEM,MEXICHEM,2821,325211,161787.45,11903.814,35559.607,56846.906,76945.847,13230.753,12214.716,2929.414063,19543.60742,-2095.087891,27898.77734,1016.679993,43558.73047,18324.10547,29993.86523,10450.25781,120603,81165,0.672993209
2016,3,MEXICHEM S.A.B DE C.V.,MEXICHEM,MEXICHEM,2821,325211,175982.904,12562.537,37445.894,60800.667,81632.034,16543.859,12615.341,2492.490967,21344.56055,7239.085938,29589.22461,1106.970947,45201.17578,24819.12109,22350.13867,1005.578125,119805,91140,0.760736196
2016,4,MEXICHEM S.A.B DE C.V.,MEXICHEM,MEXICHEM,2821,325211,181574.478,12503.377,40929.447,60279.806,86634.059,13466.035,14714.148,2760.10498,28982.35156,3575.781006,31062.11133,1030.133057,47649.01953,24016.50781,27486.33008,-1496.021484,20612.9283,101382.75,4.918405989
2017,1,MEXICHEM S.A.B DE C.V.,MEXICHEM,MEXICHEM,2821,325211,160126.947,12453.729,38426.197,52007.938,71141.794,15113.292,11221.891,1058.937988,20617.36719,2306.715088,26219.5918,902.8980103,43497.75,26872.92188,23912.87695,3295.509766,16266.4322,107163,6.587984303
2017,2,MEXICHEM S.A.B DE C.V.,MEXICHEM,MEXICHEM,2821,325211,159619.449,12884.324,39353.637,51365.537,68176.272,14479.847,13284.013,1141.302979,18749.61719,4051.663086,25417.58984,635.4760132,41941.87891,27375.85742,21365.92578,2616.308594,2120.8809,102312,48.24033259
2017,3,MEXICHEM S.A.B DE C.V.,MEXICHEM,MEXICHEM,2821,325211,159581.383,12371.908,37751.453,51990.07,68262.096,12486.128,13439.44,841.7550049,20848.4043,3587.814941,27596.96484,814.5059814,41650.35547,27755.28711,24009.15039,3160.746094,135156,100968,0.747047856
2017,4,MEXICHEM S.A.B DE C.V.,MEXICHEM,MEXICHEM,2821,325211,191897.693,13270.255,41892.752,77628.185,71307.409,13073.921,37356.364,1951.770996,25818.44922,3977.990967,35367.78516,938.6500244,63890.26953,25190.94922,31389.79492,5571.345703,112896,102123,0.904575893
2011,1,"MINERA FRISCO, S.A. DE C.V.",FRISCO,MINERA FRISCO,1000,212,21423.248,1071.66,5256.563,10635.153,5760.902,230.912,5820.509,908.6760254,974.2009888,798.2789917,1890.619019,328.0660095,10635.15332,2098.898926,1092.340088,118.1390991,31690.016,119581.8075,3.773485236
2011,2,"MINERA FRISCO, S.A. DE C.V.",FRISCO,MINERA FRISCO,1000,212,22956.7,1557.4,10428.007,0,6802.544,233.448,5715.078,1312.447998,1050.831055,903.5700073,2092.686035,90.2009964,0,2675.291016,1189.115967,138.2849121,142948.6987,141854.1841,0.992343305
2011,3,"MINERA FRISCO, S.A. DE C.V.",FRISCO,MINERA FRISCO,1000,212,25264.61,1048.82,10173.67,0,10203.638,194.545,5737.43,2881.425049,1105.030029,935.1799927,2185.399902,514.3339844,0,1447.243042,1250.219971,145.1899414,,123094.7128,
2011,4,"MINERA FRISCO, S.A. DE C.V.",FRISCO,MINERA FRISCO,1000,212,25055.027,1161.581,10300.45,0,12436.162,250.534,4760.705,2653.841064,1232.118042,1032.682983,2375.861084,-320.8349915,0,2652.483887,1343.178101,111.0600586,,129076.3624,
2012,1,"MINERA FRISCO, S.A. DE C.V.",FRISCO,MINERA FRISCO,1000,212,24187.529,1468.49,11250.372,1489.847,13755.071,247.36,3077.204,1681.297974,1298.688965,740.585022,2260.615967,105.4069977,0,2850.871094,1520.031006,221.342041,,149133.979,
2012,2,"MINERA FRISCO, S.A. DE C.V.",FRISCO,MINERA FRISCO,1000,212,26087.211,1668.837,11240.443,1085.51,17070.4,345.358,2128.018,3044.144043,1498.829956,586.8829956,2292.689941,103.7789993,0,2057.157959,1705.806885,206.9769287,29093.7261,142948.6987,4.913385732
2012,3,"MINERA FRISCO, S.A. DE C.V.",FRISCO,MINERA FRISCO,1000,212,27211.617,1929.621,13845.754,1068.428,19282.061,385.363,1820.984,2720.545898,1281.017944,479.2579956,1906.406982,122.3730011,0,2041.077026,1427.148926,146.1309814,138392.4635,138392.4635,1
2012,4,"MINERA FRISCO, S.A. DE C.V.",FRISCO,MINERA FRISCO,1000,212,39020.238,2555.863,10382.738,14931.797,23539.141,653.394,1378.859,3077.745117,1513.223022,835.3619995,2565.249023,-60.9640007,14311.11035,3079.261963,1729.886963,216.6639404,,138570.6403,
2013,1,"MINERA FRISCO, S.A. DE C.V.",FRISCO,MINERA FRISCO,1000,212,40422.677,2700.766,10517.809,14692.964,24869.965,772.36,1101.716,1530.854004,1787.348022,1150.026978,3148.393066,163.8869934,13590.05957,2574.541016,1998.366089,211.0180664,,136330.7034,
2013,2,"MINERA FRISCO, S.A. DE C.V.",FRISCO,MINERA FRISCO,1000,212,43416.236,3196.888,10940.141,15623.859,27366.617,992.598,357.669,1817.796997,1587.203003,360.7619934,2178.739014,159.7819977,14325.84961,2237.611084,1817.977051,230.7740479,,98302.6842,
2013,3,"MINERA FRISCO, S.A. DE C.V.",FRISCO,MINERA FRISCO,1000,212,44572.836,2990.091,6862.998,21571.334,27275.608,977.571,188.962,1220.599976,1864.521973,251.6069946,2423.495117,228.0050049,19313.08984,2258.89502,2171.888184,307.3662109,29577.3489,86161.2082,2.913080834
2013,4,"MINERA FRISCO, S.A. DE C.V.",FRISCO,MINERA FRISCO,1000,212,46499.959,3312.616,8301.201,22140.966,28394.751,937.362,859.855,1458.167969,1570.948975,539.1309814,2553.9729,249.5269928,19384.15039,2493.320068,2014.841919,443.8929443,138570.6403,68547.1591,0.494673034
2014,1,"MINERA FRISCO, S.A. DE C.V.",FRISCO,MINERA FRISCO,1000,212,46053.829,3122.651,8048.843,22280.191,27506.782,559.882,620.446,427.1549988,2131.915039,43.4469986,2498.805908,245.3099976,19392.07031,2602.327881,2455.358887,323.4438477,136330.7034,64500.0005,0.473114265
