ingreso,gasto
64.50210,34.43214
100.34115,45.12874
40.07503,32.54342
69.26386,70.81118
34.68418,10.80749
57.76786,93.21232
52.90420,25.66455
53.58720,20.33243
51.25721,22.82591
17.23669,8.59793
38.07265,13.96040
79.59420,38.27179
18.44164,8.33225
16.93243,8.61467
29.34782,33.43763
14.77789,11.22675
73.72587,18.75898
115.01821,182.13716
76.11181,90.90991
26.69891,25.89791
45.52384,36.89017
61.24322,37.72445
43.14286,56.31647
117.66343,61.26214
13.92909,8.69917
15.93442,19.92944
57.80185,34.07229
33.54588,26.86509
47.07944,20.44375
56.18849,63.05439
142.18472,132.63134
50.87491,42.54983
113.80255,45.41128
24.04739,13.96275
71.08524,43.38839
36.29090,13.15474
17.15686,13.20223
45.25476,41.34175
50.55050,36.39571
28.35101,16.31240
10.87726,3.60581
85.07315,31.87303
16.00831,4.52656
122.34302,61.96590
33.68636,24.64007
28.77189,19.67213
52.01237,13.35252
40.11323,7.11494
36.72882,8.71042
22.54447,4.50179
14.93032,7.41499
51.74453,20.50894
18.27857,13.87110
24.30583,15.72734
32.04097,32.16307
2.75948,10.71109
79.21645,28.34384
20.23679,15.37429
41.90054,42.49003
72.14828,57.50752
52.19235,17.18852
33.03811,18.28997
124.78030,47.07888
37.92494,19.02661
35.94396,20.00632
17.76712,5.36889
27.34994,14.76130
12.62333,23.45590
40.20965,19.16833
25.78840,23.16296
27.07135,18.72279
34.56106,21.82689
15.34449,5.90963
13.23779,6.40521
17.91683,11.06754
95.71892,55.84431
33.57814,39.86100
15.83203,13.13541
16.33152,8.24667
10.74724,5.33911
26.75484,15.10363
28.62999,19.70136
44.44241,11.33000
79.39227,33.19892
20.50746,22.17970
18.69778,9.37947
39.00769,8.35329
18.39229,7.02388
138.85821,84.07531
11.57142,24.45335
16.11044,14.58021
214.95482,131.67082
21.25752,10.09347
17.64224,20.60443
73.57990,36.22761
14.22107,21.33364
20.90332,9.73734
34.98860,19.04538
37.96808,28.90765
42.93441,26.11111
57.22619,45.21803
52.52457,56.87888
31.22315,16.45113
13.74682,23.85238
130.16141,36.65929
40.64007,24.91679
56.11698,31.52838
49.79657,32.14542
34.16622,56.52874
9.28288,25.21535
26.90367,11.47895
30.92316,20.46693
73.27611,18.01300
27.77240,48.55022
10.67012,11.07077
9.69797,9.10857
31.05138,20.05836
44.13083,17.91051
42.71309,52.24226
14.46808,4.51837
23.54134,10.88124
18.70719,8.75687
50.20412,25.83514
18.88211,15.05604
21.02524,15.62470
43.34119,26.80900
124.51728,104.56635
57.42015,24.21726
18.25571,10.73122
28.95161,20.86208
20.73818,16.00527
24.80055,7.95087
19.47540,13.00146
25.18522,27.72354
11.27212,8.20718
45.36884,22.63591
61.90523,37.24335
62.82106,19.71195
53.32470,25.88243
39.07877,41.31444
83.23786,29.14263
19.18480,13.02846
254.71654,166.31865
20.49419,20.97568
8.63105,38.57936
52.60931,48.32197
12.65157,24.42630
5.29334,3.42795
5.98635,7.23204
18.58992,9.15367
12.73961,14.16518
13.46843,9.84851
13.34997,9.89622
25.44544,14.73193
21.97932,22.86976
41.38198,15.29034
26.87454,18.89701
25.97125,18.78225
28.56493,16.81590
28.49998,23.30085
9.16228,28.07241
13.51504,17.55442
26.02348,13.91331
6.70265,5.93427
16.73724,17.42155
9.02996,10.87737
16.36551,11.45974
17.63866,16.85587
31.97334,28.67023
26.59780,24.45853
9.12343,11.72999
27.72598,13.28609
13.97857,16.07515
39.61645,9.41773
13.45160,13.15054
64.65703,34.63044
75.02602,23.52622
53.30099,18.12330
38.31782,30.59604
9.41497,20.49053
9.12994,1.57556
28.58637,12.37846
51.82017,33.88553
30.57512,16.67150
8.63087,6.05530
23.07048,16.05806
17.06132,13.42747
20.02654,15.06307
6.17659,11.25202
11.68549,13.09538
5.16115,7.32701
4.95756,1.32548
18.91282,8.43549
21.64447,12.15639
62.45089,34.98912
69.45650,58.09289
56.58133,46.13935
37.74588,19.10020
60.93441,25.72500
70.93241,36.23734
71.56087,22.68500
86.75407,50.41134
10.78522,4.91721
8.52786,10.58559
15.50962,5.53398
11.81273,16.17745
15.66393,12.42117
26.49834,20.36370
34.49654,17.28086
112.19364,94.73191
20.91386,21.17808
26.85774,19.32023
15.48825,18.40997
34.42467,7.27286
21.09179,5.78271
53.33355,25.18277
42.65845,29.54437
23.29477,31.66957
19.69783,12.71224
28.66301,32.12000
31.32765,26.04039
33.80826,39.98413
29.70793,20.95915
38.70754,26.53263
9.53816,5.88606
30.14960,14.72915
44.55174,30.62755
22.49174,19.35448
23.11155,8.37300
16.67450,18.74312
30.77046,15.46752
9.73397,4.72016
15.91871,10.79141
33.10699,23.90117
21.89721,18.42317
9.65432,16.24195
26.10153,29.07810
15.15166,14.54810
8.16526,13.25221
14.67932,6.57501
24.66180,7.45023
19.83477,4.83944
59.14971,8.93846
12.41260,6.28179
21.61956,18.79479
21.63689,15.47940
27.01103,23.48985
22.41743,21.85247
16.41925,10.47206
17.67116,9.63224
24.09452,10.23972
23.72894,10.29824
23.44472,13.50651
49.04154,29.62802
76.39523,27.85223
14.08143,8.52580
12.48922,5.95795
34.80589,21.87052
28.19269,10.64729
29.53714,18.85313
27.02227,16.89304
30.73233,15.04862
13.72195,8.20788
30.92230,27.12841
5.06871,4.97462
44.04977,13.26009
7.70435,1.63290
19.08111,16.07667
24.99655,10.21214
24.17213,44.34507
30.97353,29.35704
24.41309,16.60681
30.48689,16.41151
58.95856,27.33329
51.87539,13.94818
22.63522,33.64246
48.76317,16.12337
21.17658,4.03660
35.75513,36.78804
24.71453,10.09851
42.40604,31.63718
38.26550,24.86620
25.33618,22.64801
40.15757,20.68628
13.27557,7.61147
14.63714,10.77308
23.47543,17.33808
28.52458,23.25863
61.18031,22.67783
9.39834,4.47971
43.30325,18.30761
40.00396,29.77046
16.70877,14.57035
31.24821,29.43591
17.07819,5.75511
23.72281,18.92544
44.97677,19.76007
10.12719,10.04149
18.29268,16.85350
22.12985,11.52627
16.83743,20.24201
17.86331,12.57648
7.54648,4.96206
24.43022,19.02015
9.11241,14.04537
12.89501,15.93174
7.74496,9.90992
20.12689,13.41294
26.09806,15.24847
6.15731,9.02540
23.05117,17.03672
29.08425,12.04426
34.25407,18.23070
23.16803,15.49576
21.91067,16.47472
20.84441,4.32307
11.94209,9.81354
26.55069,10.08916
28.55173,17.53248
20.50541,18.24782
15.19140,7.51958
16.07118,11.14469
29.02670,12.23262
10.98473,19.29278
6.81897,6.19349
14.21560,9.71303
36.98030,32.69949
7.85320,7.26523
18.59874,16.41534
11.30878,9.63736
67.54727,27.97216
102.38982,20.63218
33.11388,38.44772
35.29074,36.20494
27.59960,16.68667
33.27276,24.37025
110.86436,70.34673
47.50205,40.21004
11.15573,17.78542
5.35936,3.85372
18.23111,12.01340
23.98178,18.21700
33.41594,19.58527
97.32806,76.20302
21.71845,12.16606
9.30503,2.35978
23.44667,26.94637
26.08368,14.91869
40.99915,43.89606
18.16331,10.76989
29.64142,19.59445
44.79434,18.64620
44.44729,27.85383
43.38823,21.04645
8.95571,11.33725
11.28512,12.33975
15.69612,5.05137
38.80325,23.27653
12.63272,2.53156
20.57762,15.32493
14.89146,24.17425
8.16802,2.16980
8.36437,8.46430
67.97629,44.36310
59.51014,21.11788
19.71562,8.92397
19.80268,6.46126
24.84738,20.02779
33.28284,16.47356
18.10283,11.55214
17.38388,13.27344
43.27830,15.19819
17.17393,13.41306
7.93494,20.94657
17.80431,7.15118
9.15790,10.12737
42.95867,35.41093
12.81449,15.67611
33.07881,21.43532
20.21213,12.85306
66.34497,18.25695
22.54179,24.17170
29.25266,16.41853
25.96936,19.62390
51.24290,30.43882
96.44140,37.32418
34.36812,18.87324
32.87937,14.85775
12.51524,14.59477
19.46949,12.61309
37.63594,16.76116
93.76587,24.20037
12.39224,12.28772
17.53857,9.61587
36.57171,30.48335
61.74722,16.24083
14.10572,11.04803
34.20013,39.14837
9.20171,9.00928
15.61013,8.19625
30.35753,26.51086
11.25117,14.41216
11.60486,12.02476
16.74694,23.18958
84.78394,42.65318
41.24020,17.15758
7.68686,10.31120
14.42792,5.58690
17.40347,10.40216
27.53359,10.86965
35.65570,11.37882
13.71045,36.82582
62.27163,39.61472
10.21140,5.47407
12.43494,9.62244
9.72235,15.63979
9.86223,7.62245
21.99508,9.63683
18.88199,6.77760
21.40753,12.07623
4.74100,12.21667
6.84069,11.74657
15.61569,9.88151
35.17003,17.04550
11.47660,5.31554
29.07559,28.69881
12.65757,11.63306
25.00394,17.71810
20.13208,17.91582
11.06958,6.31702
27.42805,8.55475
36.93304,23.60466
24.02260,13.93563
26.08030,10.69145
38.24924,15.53174
9.28416,5.36423
53.25786,12.02450
9.09534,2.00378
54.57752,13.51841
18.33775,17.80737
52.38524,10.85045
11.34461,1.20762
20.85074,15.93564
25.17384,18.47135
52.87555,21.26164
48.36313,31.06580
22.68725,11.54611
20.33158,9.16352
21.83255,11.19060
15.20483,6.00920
29.26024,20.72143
21.31406,7.46710
23.88096,9.38255
25.54614,7.35730
15.83326,17.88558
20.02276,9.04572
25.51957,12.36535
11.03113,16.00685
26.83663,20.12996
13.87439,13.25219
126.69893,22.32512
30.76074,20.38062
16.56838,19.31870
11.48033,21.40472
136.81857,77.08990
23.43513,22.07174
24.37559,23.56293
13.16835,9.20072
39.35286,18.19793
42.12194,11.88118
35.13915,6.21651
49.45099,8.77143
15.74301,7.09830
20.91188,18.78914
15.04004,12.19765
9.77313,7.87697
63.18996,8.69436
18.36200,3.31595
48.20771,25.46724
10.53640,7.37657
14.92224,15.38106
27.57160,31.63606
38.77887,42.75468
22.16257,15.31564
25.20850,13.59928
19.93358,16.41827
13.89433,17.96367
68.35023,28.82553
71.41212,43.16278
12.90482,19.57731
35.34265,21.20137
62.27908,10.90449
17.12978,18.52304
65.01073,54.88702
28.53876,26.63924
26.97475,18.47105
14.08091,7.57949
7.64147,10.75899
8.82867,6.85216
20.70124,15.12408
15.53024,24.70418
10.34252,7.91936
19.72145,12.92577
15.20582,8.63663
59.21334,55.18353
21.63948,19.84277
8.59278,5.60777
90.51442,60.45198
17.99430,10.73757
18.45756,8.47201
41.12549,20.74373
60.88521,18.36342
18.23605,7.49713
36.56203,14.55426
13.64372,8.10319
15.40683,6.64582
13.18590,10.19537
21.12549,10.81587
16.35777,18.44771
22.66122,17.16165
13.45514,12.58390
27.80042,24.88957
21.31167,13.99760
61.59454,32.10706
13.71959,7.61017
24.54260,8.72054
14.29612,18.77212
35.46627,4.84052
26.89042,18.30656
21.90043,12.34767
19.66426,12.12367
13.63790,13.60221
14.22724,1.64892
4.54780,3.89315
18.36735,14.26999
11.74106,25.36055
14.20643,15.88111
6.56065,7.26089
9.12379,10.08669
6.52510,8.58882
22.36228,12.23018
10.60656,3.41868
12.77718,6.77430
14.43650,16.49708
10.61143,6.46837
21.49178,11.70633
24.08706,10.58593
43.22917,17.81975
19.11375,6.98532
27.02948,5.09300
25.30228,10.75183
5.47917,1.88567
17.95557,8.29210
52.97899,17.27758
37.45081,38.81108
18.11606,16.61372
9.75814,11.32280
22.89417,17.49363
12.01595,11.40404
15.55209,20.36217
13.58825,20.35864
13.82058,19.70298
4.83201,6.00795
8.43698,8.13329
5.45952,10.21884
5.98498,2.85386
13.02979,11.44665
12.48058,8.03709
22.35638,13.98963
23.14633,15.76964
10.35245,6.83859
16.52327,0.59268
17.25804,12.89061
12.24940,9.77404
14.62245,18.19319
51.41405,39.25677
16.10483,18.80518
66.76784,37.51083
156.00102,55.38610
42.39772,17.32845
34.56874,8.19041
23.56556,10.51832
24.58486,22.79175
24.54632,27.95918
35.45795,20.53071
18.41517,5.34924
26.78175,14.80266
13.21356,9.37055
12.67083,3.87985
3.94685,7.48194
42.06787,16.52210
43.66438,10.27899
63.20037,25.08710
33.81581,13.87777
36.83277,14.17995
14.68772,8.82040
53.22388,16.92896
23.02150,12.37947
10.95604,12.66093
7.23925,5.24757
14.96685,11.24734
33.64078,25.14210
15.54358,11.15069
10.18147,5.81283
15.19716,18.71214
8.11404,17.20656
10.54104,11.39004
21.78434,8.95775
16.81515,14.62547
13.20722,9.49008
13.37135,9.79312
9.08521,7.17286
34.42327,18.18889
20.72434,7.09836
16.56962,6.54673
14.22127,9.04949
17.10646,6.87604
16.37612,7.90753
10.73641,9.21707
16.63042,18.97843
11.36093,5.32143
19.51628,16.65595
24.06677,19.91580
38.39828,28.17180
39.89197,48.20472
48.94761,17.52107
30.12293,38.81669
33.25948,13.58505
39.83691,42.21329
28.38507,30.18932
23.61078,22.27158
31.16863,31.27879
14.84525,11.31565
156.53219,160.88894
153.36964,87.04351
58.25395,66.07950
81.88394,69.03750
40.39661,30.03870
257.77170,125.92962
36.73525,20.03253
62.72701,42.74594
114.90167,31.86127
37.71557,36.44168
16.59798,31.59034
14.66766,10.18650
62.01042,56.84221
94.98686,40.72005
24.55589,11.16471
18.94288,7.49944
46.80372,27.97330
37.23284,20.26466
16.73182,8.68250
54.16717,14.44616
61.77707,22.22849
40.02501,18.31223
44.56132,19.19570
9.29806,8.27432
155.81930,51.20217
10.35095,5.01868
25.87234,18.47815
11.68836,16.13741
13.40705,15.97631
19.08633,24.78834
13.70261,14.52450
14.71365,4.52158
29.39732,43.43960
34.99179,46.09228
19.65454,11.12882
37.07631,14.81398
11.09166,5.77771
8.99206,5.69968
35.30835,19.89710
42.81262,12.36600
34.38742,26.61924
29.91188,25.39677
40.76347,17.54294
47.08521,24.00756
12.41408,13.82934
63.65791,33.52237
72.26223,35.88827
34.82607,32.70785
27.90867,8.30504
86.42377,51.11167
18.94023,13.63253
20.06322,11.82959
88.45527,92.56630
118.38632,106.56134
117.07301,45.00123
79.23502,55.19201
55.87573,10.13262
23.57025,16.15117
44.74122,5.27545
23.99925,16.93237
114.11900,29.95307
38.68523,40.46722
144.53040,66.01316
93.09834,31.19017
46.32785,22.61880
56.86185,23.03277
61.10654,34.29537
36.21456,25.53148
93.34501,62.47062
20.74037,8.76489
29.74809,57.17424
19.30964,18.76712
79.81966,183.70049
295.03273,75.14063
79.32784,44.12825
45.27999,5.82331
25.88289,12.21788
56.05791,20.21212
26.19306,14.91430
31.08976,14.32530
21.10936,21.25484
21.95898,6.03529
10.81001,6.45483
39.32900,13.63097
11.83346,10.74726
29.18358,18.05695
41.15223,16.12564
17.69506,8.43379
23.69638,8.39034
10.65393,14.57974
25.57927,21.25859
53.07955,27.65046
22.15427,23.16926
15.63596,9.52277
24.94276,18.93338
8.71585,3.38885
9.39567,1.99430
23.52713,16.14287
69.78958,47.50678
42.04217,43.15206
52.50261,34.78716
34.48407,22.34374
34.92023,12.79001
23.45048,9.33462
160.15311,17.95165
48.82151,12.78168
87.57800,27.34569
41.08695,60.80699
30.27910,8.60035
24.26083,5.54414
40.27440,13.21565
58.10144,31.17601
15.70481,6.33523
47.56830,13.37112
37.38940,16.60842
52.14162,23.44464
44.96837,34.97746
53.77813,48.45118
78.81177,28.69974
71.44459,48.06453
17.19779,9.38661
9.67589,2.10604
33.31867,10.04620
19.47362,9.67381
72.63740,51.82480
15.64294,9.80675
24.91063,31.35087
8.05973,11.84761
42.96454,21.76268
27.80630,18.24160
20.68858,22.41760
23.52715,20.31762
8.63550,8.89148
39.97929,22.08271
18.44011,7.08932
56.96250,56.19764
62.73047,39.00033
21.48065,22.77024
24.99805,10.80373
84.57848,49.25164
9.31081,4.51506
10.47613,2.77157
29.76884,32.94878
18.60330,12.28279
44.43556,15.82565
100.50769,27.30114
142.23026,140.71275
146.64444,71.89642
26.28680,22.06375
5.84510,17.05495
46.82568,17.70424
58.35558,27.34514
30.42680,8.27145
37.68906,13.53839
38.51963,23.65795
32.52256,9.09846
13.58078,19.70254
41.62462,25.33202
28.83308,9.12396
52.63520,30.28726
54.79865,21.06647
46.10754,36.43679
16.15080,9.04313
36.51178,13.71976
28.93557,15.18430
18.63933,14.46679
17.67538,11.53289
33.10603,16.85427
33.46777,20.36411
85.10304,43.89954
22.69721,10.90386
46.89340,28.31545
49.03136,30.33681
14.36843,32.58326
38.22709,11.39544
22.73036,25.36901
44.59824,14.78035
39.89883,27.08364
24.09992,17.26224
54.26189,37.35867
64.03276,32.66189
8.83769,18.93197
29.34890,18.98858
24.83915,6.28126
40.64184,28.55886
111.75353,52.00136
27.28532,11.04491
45.70213,27.24344
45.07977,23.88993
20.04424,9.88229
36.73367,26.02680
45.56561,19.19442
16.81885,7.17912
18.65273,0.00000
48.71171,18.75850
104.75990,59.85834
77.13932,38.42637
31.35245,16.45812
60.56555,17.65509
20.17049,14.90201
63.34424,35.65748
33.37838,19.38239
198.73748,114.28932
29.90565,22.74491
12.15266,6.62743
40.79685,19.76138
29.73154,5.81423
14.76680,20.40453
42.43864,10.36846
26.14574,7.89782
19.18462,18.05720
35.71674,16.63840
22.91325,11.00055
14.92218,7.89550
43.57461,14.63321
33.01071,24.34900
67.41285,21.93913
22.54917,9.59777
45.46327,25.93888
43.57668,20.56593
33.00544,16.11064
93.36977,41.80393
15.35239,16.11808
13.88792,13.65653
24.07040,19.55834
12.79969,8.48029
32.74770,9.57188
12.42327,14.90083
12.47305,5.94498
8.75003,13.83199
15.88850,10.60884
25.58304,17.20789
9.06103,9.88542
9.66583,6.32684
26.12955,19.72745
17.38645,5.27458
15.29838,3.23615
163.11368,46.84597
40.47540,16.19957
21.58997,22.37853
48.71308,37.70926
22.72131,26.66852
43.21694,28.05560
41.95093,52.92158
19.66972,15.72161
17.36721,12.82708
34.04582,15.75584
21.80535,8.19824
14.15629,25.91657
29.80538,8.82228
26.87899,13.51304
22.68710,17.52174
36.14299,46.03809
20.44610,20.50691
11.59966,11.45265
11.35525,6.60624
21.72363,12.15685
32.77193,20.78785
18.41202,9.54775
41.96782,20.96046
49.89777,34.73595
21.95856,17.03151
15.01227,10.84026
10.56482,8.96327
12.89205,13.04887
21.97913,14.28262
8.24660,8.08267
18.49069,10.56143
27.10878,23.35797
44.25103,17.85688
14.18243,8.25880
38.99055,14.97515
20.47059,9.79542
7.41895,3.48290
27.03917,14.35656
11.95779,11.72507
4.11147,1.77076
45.96884,29.43538
11.11475,18.45336
8.82398,0.02500
17.81059,9.59315
13.17563,21.08099
18.96483,12.62988
45.33971,38.18133
17.40592,18.29629
9.29853,6.35057
4.93520,6.22008
21.38833,17.10787
33.73766,15.24444
25.30487,13.71062
26.73826,17.18967
4.57867,4.46994
106.17115,12.10575
12.16229,12.55717
66.54298,20.94110
15.11782,8.99583
19.32777,8.44187
17.97739,11.42760
26.87001,29.41954
21.59138,7.78269
14.47481,10.81977
48.73586,25.05645
21.61946,1.50489
45.81334,43.84475
12.47549,8.59910
20.46694,8.60994
37.57650,24.85987
8.25919,7.92314
31.65805,26.64741
17.86401,24.76326
62.14318,21.57175
135.99785,51.60489
8.00412,3.99197
17.10815,12.93468
31.14734,19.17984
5.31697,0.78084
13.89835,16.44076
25.50982,9.62302
61.55193,24.80075
20.09998,13.49299
52.89341,17.91213
13.14166,7.17464
16.98979,15.69952
12.95885,4.41957
51.02632,22.30211
16.80404,12.12799
33.23495,10.36225
75.80488,24.64292
27.85941,22.97576
46.86781,6.20412
23.47663,8.31299
13.34649,6.90716
16.00526,5.61004
22.74714,37.83430
37.57876,30.74206
66.38046,29.44838
34.70584,17.92873
33.11433,36.23079
20.45024,21.50463
83.37458,49.82559
26.08481,19.67178
71.82099,89.53134
16.19996,15.43205
15.92661,19.34333
88.71403,72.68503
28.90426,21.61514
110.37224,131.96203
59.52626,40.58598
48.67137,39.75139
26.73253,13.16324
12.07088,16.69872
26.65936,13.63570
62.53417,7.91931
17.04617,19.88965
12.01862,8.52614
29.70235,19.38841
64.15423,17.70449
38.71035,14.30357
31.78063,17.18544
13.50589,14.52922
54.83603,33.90528
25.70655,8.87607
7.11343,21.09506
63.69201,45.42765
17.46884,16.42105
7.32632,3.87411
17.82539,25.47043
77.35224,32.38478
21.09256,15.41368
30.35765,18.50689
81.31843,42.85392
50.50817,24.91092
26.84749,16.04663
34.47539,48.66002
65.06886,53.07837
19.23441,9.34227
35.21475,14.78429
33.54186,18.39744
30.21118,28.38898
41.61135,20.01507
34.29166,13.77061
16.34881,25.31493
11.58497,1.78458
34.63197,30.29771
59.15048,19.56431
71.88295,27.76770
32.28575,13.32001
70.69825,59.84343
34.30441,12.22848
23.87827,5.50404
13.40746,19.10578
35.96130,19.56685
56.30990,26.13635
21.44835,15.35796
36.62062,17.48875
63.31079,28.53454
22.53896,16.67908
133.60357,66.53678
42.23577,22.30173
125.73494,67.01019
37.13911,37.80573
35.44006,17.07095
14.45900,19.23356
18.09835,29.60261
85.34706,49.81006
29.95728,14.10869
53.26227,13.98016
13.89830,4.21242
44.11474,39.82393
41.80327,19.26073
94.78099,23.15408
69.61824,20.84188
30.20351,26.66318
79.83142,18.47836
51.36509,12.05958
31.51819,22.36641
45.26190,26.52757
116.57687,13.80736
43.22947,45.57156
62.21310,72.27755
45.66276,26.24619
31.09668,48.71107
18.82160,18.14547
41.50819,19.76040
15.91800,9.39255
30.51075,19.97382
25.91406,15.40594
26.08043,12.02473
67.77402,22.51518
18.63725,23.01054
63.89934,29.94476
131.65527,83.65514
7.97282,23.04038
20.52958,0.00000
28.90442,27.75183
99.81300,41.23597
48.48256,31.32555
24.33029,15.35612
43.83711,21.25212
39.84991,59.27727
34.99174,21.95666
31.74611,27.61038
40.40688,37.49581
39.92407,37.24964
31.25120,13.93716
29.08563,9.51837
45.88523,15.68135
87.13275,46.77578
55.75572,35.02908
14.27886,10.68555
41.90555,20.62215
82.91803,38.95676
19.01154,15.33444
12.37654,11.51224
30.22129,10.35761
94.20383,104.98312
2487.93441,59.81040
28.07588,16.92195
18.90982,13.57599
29.67313,27.75038
30.53503,33.90457
17.96291,11.88406
30.34424,35.15563
41.59156,20.15267
8.50276,4.58222
25.41182,15.36732
25.26894,15.79986
62.68108,18.21780
15.55434,23.43753
27.05683,0.65651
66.74878,59.90878
51.96445,24.78752
38.91188,22.95381
59.38522,39.35672
6.65372,1.56488
23.98685,21.37036
30.91557,9.21864
68.84810,29.42056
127.74979,41.01393
46.70405,32.10285
49.19228,61.17726
276.06833,43.16882
72.27340,28.79882
14.44512,13.69429
19.72422,23.78190
44.10549,18.44159
30.66275,17.36063
51.73307,7.73185
71.23416,13.73493
69.59015,36.48104
80.59606,46.92855
29.67370,33.02080
119.64759,77.25771
105.12040,41.32213
10.97704,8.26433
36.44112,9.61422
45.86063,27.85345
75.67417,33.12628
15.36884,6.81883
32.96760,14.80603
271.86419,153.38352
118.56132,49.00436
51.25131,36.90716
42.79035,25.40359
22.54025,4.62832
21.92056,7.77636
11.50323,7.42933
76.30434,110.57431
81.65021,27.92710
19.03331,10.04421
23.45422,21.13888
36.00155,54.69730
84.31917,29.10110
53.62120,32.49574
17.30179,8.76621
89.31689,20.03284
11.79069,11.65756
24.11479,13.51174
45.53327,44.89630
7.96696,3.29809
20.70683,13.24819
11.46297,21.77496
58.65651,29.98260
15.05101,4.39082
16.52059,17.42689
23.14689,41.15088
30.81638,21.49511
35.87211,22.10139
97.03275,54.27146
34.38566,3.05697
21.38353,15.45448
57.03931,30.79294
54.95899,24.35833
72.81143,28.79567
43.78274,18.17024
104.70868,55.99535
5.13983,2.98175
47.63134,17.99331
62.53235,53.63554
48.17996,34.65330
84.09322,34.75508
120.24589,38.35039
32.72948,19.11029
70.08194,27.60232
33.16335,22.02805
46.02292,22.34388
22.37703,24.05353
22.91588,11.58566
97.72615,133.66485
87.44529,41.47901
117.24395,62.05585
18.64646,12.73314
9.54904,3.91351
57.92356,12.92422
16.52174,12.57053
11.72881,12.16535
19.72791,12.53746
18.65321,12.03119
46.22436,18.59926
48.74383,20.04566
50.67326,23.76907
23.06906,21.30579
35.40588,18.98000
48.14109,24.98855
21.77651,9.26611
36.06397,6.53907
60.93701,18.87004
47.84989,25.71216
99.44178,58.46496
45.56014,26.24705
43.69804,37.87400
11.58919,4.80040
49.50815,34.65830
113.67546,52.01854
31.67841,15.68684
72.58827,32.79812
29.50151,11.90888
121.36306,60.74230
32.15267,28.27070
20.64444,12.16728
134.56292,86.64330
27.94004,18.78573
21.40870,9.35349
26.55737,27.11252
137.21309,79.11605
36.00980,41.69603
34.72129,18.23071
15.63762,13.17172
71.28700,53.56625
8.27337,5.11577
25.94839,14.77309
9.10542,11.14416
40.37004,9.85447
55.92284,29.87943
9.16518,1.65288
26.12713,27.42514
92.10826,30.06359
13.53313,23.05242
45.91619,44.29285
30.67449,25.36087
27.31711,25.93024
17.94854,12.74601
113.07535,64.08737
15.89731,24.02529
41.53396,29.95861
54.33888,15.06106
39.79730,23.99684
16.86647,21.78009
14.18477,7.43975
20.81926,17.99508
8.52428,6.56851
27.39389,19.75235
6.39323,3.18377
50.53030,24.26284
29.59013,16.26327
40.27277,32.38836
21.51242,22.95652
43.35020,27.01197
27.27473,17.08080
14.26023,15.76384
90.81143,20.94763
41.79634,6.84781
30.34425,20.66874
14.16393,25.93752
52.31799,13.45888
58.76259,39.35517
99.77905,31.46950
38.80937,6.49868
130.53469,31.88197
96.83221,80.77730
30.96037,14.68226
15.26086,15.23701
14.80801,14.84580
29.21775,24.19597
24.82256,22.20284
15.98632,13.98537
36.55697,19.40160
121.80562,54.61346
42.87025,5.24085
43.92706,17.83777
87.93300,53.16971
44.85640,51.54176
51.62060,24.64110
16.52828,10.75380
25.11915,5.52526
31.19156,16.38116
19.93124,10.21054
27.15705,8.30500
20.51188,21.61316
30.77802,13.19044
23.47878,9.63775
38.28469,38.32331
59.84347,48.72488
34.77816,12.67317
14.24752,10.56420
36.55922,15.55756
14.90901,12.43060
49.28216,37.02969
77.32774,60.20112
26.75663,22.44633
58.05735,21.37948
36.97972,27.53476
48.24133,28.17032
26.12120,23.18334
50.26312,16.84721
43.60159,3.11109
65.92498,26.96001
55.84750,53.60023
34.70676,31.82935
21.31427,16.55232
31.46358,20.96533
50.09353,39.04290
31.61596,10.09308
59.64756,22.82397
28.38688,17.76581
21.78299,15.45691
54.38022,32.89487
361.23749,119.09400
88.52459,92.37327
67.59343,45.04054
54.62803,47.99798
73.21988,24.86504
227.86515,61.28375
70.91802,26.67882
19.66677,12.10373
53.55734,27.25761
78.07890,46.34687
34.88254,50.34294
31.73033,20.38638
32.16695,33.53703
28.61746,12.15483
108.81019,49.75781
12.40410,6.49841
68.51577,37.06343
15.63408,7.00366
36.19357,14.90766
24.78554,8.42462
41.24270,17.07995
39.19446,18.14591
75.77162,60.93424
16.38586,16.84891
54.74007,43.03608
38.68273,18.98756
50.50817,19.45833
3.80753,9.66350
28.56590,16.39995
106.44763,51.31605
30.33278,26.04311
68.96492,20.91615
16.40353,14.75899
18.60067,15.93795
41.51931,31.30900
69.43174,48.02592
41.61388,31.77779
25.15625,42.37119
49.17810,32.41178
164.90290,176.79978
141.82753,101.94958
23.55319,33.71303
77.45549,35.18201
21.30081,18.74238
83.80696,48.42234
95.71877,58.86161
16.06040,8.83698
45.14829,18.87423
49.36427,16.07615
22.04515,21.42402
46.78317,47.37044
30.20162,27.90748
31.04399,33.89641
75.15918,54.60795
67.37928,35.85142
8.58663,6.94181
41.21536,26.50485
54.35029,30.19669
19.75863,17.52973
19.95652,22.53996
16.89235,11.24259
35.68076,36.68752
24.66857,54.97469
27.41573,30.57085
65.75645,28.66134
14.39595,11.86773
60.47052,47.05652
30.29808,20.91194
61.20816,41.73683
14.90638,14.73234
65.65261,29.18857
19.14392,28.50814
20.44727,19.05850
38.53429,11.12294
46.49336,20.15881
38.54011,29.87910
26.09634,33.67726
132.03520,79.37432
114.91013,73.14381
357.36460,179.57838
135.35651,104.17039
88.81501,77.26584
41.32650,19.24550
158.76909,62.59439
102.27870,38.57583
36.53958,29.74151
35.10891,23.84963
28.05218,13.71839
90.56554,102.17728
